"","Sample","group","loc","site","year","season","season2","state","depth","water","TOM","Bio","hCOM","lCOM","NO3","NO2","NH4","P","pH","Salinity","mcrA_DW","mean_temp","sd_temp","mean_hum","sd_hum","mean_precip","sd_precip","Drought_Status","Drought_Prop","season3","Month","Mean_GW","SD_GW","aerobic_ammonia_oxidation","Nutrient_Date"
"322","X16S.19FebCW125","19FebCW1","CW","C",19,"February","19-Feb","W","25-30 cm",66.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-7.445499031,1.404334023,1.18,"Original"
"323","X16S.19FebCW205","19FebCW2","CW","C",19,"February","19-Feb","W","05-10 cm",54.06,NA,NA,NA,NA,0.19,NA,14.74,0.78,5.75,NA,NA,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-7.445499031,1.404334023,0.98,"April"
"324","X16S.19FebCW215","19FebCW2","CW","C",19,"February","19-Feb","W","15-20 cm",49.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-7.445499031,1.404334023,1.18,"Original"
"325","X16S.19FebCW225","19FebCW2","CW","C",19,"February","19-Feb","W","25-30 cm",59.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-7.445499031,1.404334023,0.92,"Original"
"326","X16S.19FebCW305","19FebCW3","CW","C",19,"February","19-Feb","W","05-10 cm",45.48,NA,NA,NA,NA,0.17,NA,11.54,0.3,5.75,NA,1e+06,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-7.445499031,1.404334023,0.82,"April"
"327","X16S.19FebCW315","19FebCW3","CW","C",19,"February","19-Feb","W","15-20 cm",47.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-7.445499031,1.404334023,1.22,"Original"
"328","X16S.19FebCW325","19FebCW3","CW","C",19,"February","19-Feb","W","25-30 cm",69.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-7.445499031,1.404334023,1.62,"Original"
"329","X16S.19FebPD105","19FebPD1","PD","P",19,"February","19-Feb","D","05-10 cm",66.27,NA,NA,NA,NA,35.82,NA,9.57,3,6.32,NA,912000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-10.1771503,3.441690968,4.25,"April"
"330","X16S.19FebPD115","19FebPD1","PD","P",19,"February","19-Feb","D","15-20 cm",48.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72200,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-10.1771503,3.441690968,3.56,"Original"
"331","X16S.19FebPD125","19FebPD1","PD","P",19,"February","19-Feb","D","25-30 cm",80.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9e+07,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-10.1771503,3.441690968,3.68,"Original"
"332","X16S.19FebPD205","19FebPD2","PD","P",19,"February","19-Feb","D","05-10 cm",64.83,NA,NA,NA,NA,54.82,NA,8.05,1.89,6.32,NA,2400000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-10.1771503,3.441690968,3.74,"April"
"333","X16S.19FebPD215","19FebPD2","PD","P",19,"February","19-Feb","D","15-20 cm",76.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4210000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-10.1771503,3.441690968,3.62,"Original"
"334","X16S.19FebPD225","19FebPD2","PD","P",19,"February","19-Feb","D","25-30 cm",82.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15300000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-10.1771503,3.441690968,1.62,"Original"
"335","X16S.19FebPD305","19FebPD3","PD","P",19,"February","19-Feb","D","05-10 cm",62.06,NA,NA,NA,NA,38.6,NA,8.64,3.08,6.32,NA,1470000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-10.1771503,3.441690968,3.43,"April"
"336","X16S.19FebPD315","19FebPD3","PD","P",19,"February","19-Feb","D","15-20 cm",73.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-10.1771503,3.441690968,3.36,"Original"
"337","X16S.19FebPD325","19FebPD3","PD","P",19,"February","19-Feb","D","25-30 cm",81.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7950000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-10.1771503,3.441690968,3.87,"Original"
"338","X16S.19FebPW105","19FebPW1","PW","P",19,"February","19-Feb","W","05-10 cm",83.85,NA,NA,NA,NA,2.02,NA,20.17,7.26,6.94,NA,13300000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.37,"April"
"339","X16S.19FebPW115","19FebPW1","PW","P",19,"February","19-Feb","W","15-20 cm",71.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41400000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,6.61,"Original"
"340","X16S.19FebPW125","19FebPW1","PW","P",19,"February","19-Feb","W","25-30 cm",79.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38800000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,2.72,"Original"
"341","X16S.19FebPW205","19FebPW2","PW","P",19,"February","19-Feb","W","05-10 cm",74.72,NA,NA,NA,NA,0.84,NA,14.32,8.55,6.94,NA,56200000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.53,"April"
"342","X16S.19FebPW215","19FebPW2","PW","P",19,"February","19-Feb","W","15-20 cm",74.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86900000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.57,"Original"
"343","X16S.19FebPW225","19FebPW2","PW","P",19,"February","19-Feb","W","25-30 cm",64.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29e+08,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.27,"Original"
"344","X16S.19FebPW305","19FebPW3","PW","P",19,"February","19-Feb","W","05-10 cm",80.78,NA,NA,NA,NA,8.75,NA,41.58,24.78,6.94,NA,15600000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.87,"April"
"345","X16S.19FebPW315","19FebPW3","PW","P",19,"February","19-Feb","W","15-20 cm",74.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38500000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.67,"Original"
"346","X16S.19FebPW325","19FebPW3","PW","P",19,"February","19-Feb","W","25-30 cm",75.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01e+08,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.83,"Original"
"347","X16S.19JuneCD105","19JuneCD1","CD","C",19,"June","19-Jun","D","05-10 cm",32.89,347.6259759,32.58253012,180.0925301,154.1126747,1.3,0,6.5,0.4,5.85,NA,NA,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",1,"Summer",6,-65.63728819,6.717146836,0.38,"Original"
"348","X16S.19JuneCD115","19JuneCD1","CD","C",19,"June","19-Jun","D","15-20 cm",35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",1,"Summer",6,-65.63728819,6.717146836,0.84,"Original"
"349","X16S.19JuneCD125","19JuneCD1","CD","C",19,"June","19-Jun","D","25-30 cm",41.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",1,"Summer",6,-65.63728819,6.717146836,1.9,"Original"
"350","X16S.19JuneCD205","19JuneCD2","CD","C",19,"June","19-Jun","D","05-10 cm",53.68,776.0490611,80.81091138,341.4517976,352.6116327,1,0,17.8,0.8,5.85,NA,NA,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",1,"Summer",6,-65.63728819,6.717146836,0,"Original"
"351","X16S.19JuneCD225","19JuneCD2","CD","C",19,"June","19-Jun","D","25-30 cm",39.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",1,"Summer",6,-65.63728819,6.717146836,1.63,"Original"
"352","X16S.19JuneCD305","19JuneCD3","CD","C",19,"June","19-Jun","D","05-10 cm",23.93,320.868023,36.73934968,155.8476787,124.8339419,0.4,0,1.9,0.1,5.85,NA,NA,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",1,"Summer",6,-65.63728819,6.717146836,1.01,"Original"
"353","X16S.19JuneCD315","19JuneCD3","CD","C",19,"June","19-Jun","D","15-20 cm",29.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",1,"Summer",6,-65.63728819,6.717146836,0.94,"Original"
"354","X16S.19JuneCD325","19JuneCD3","CD","C",19,"June","19-Jun","D","25-30 cm",36.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",1,"Summer",6,-65.63728819,6.717146836,2.25,"Original"
"355","X16S.19JuneCW105","19JuneCW1","CW","C",19,"June","19-Jun","W","05-10 cm",54.11,536.4196406,67.31353017,211.4110398,265.7465469,1.1,0.2,12.1,3.4,6.04,NA,3380000,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",1,"Summer",6,-63.78302863,6.660970393,0.6,"Original"
"356","X16S.19JuneCW115","19JuneCW1","CW","C",19,"June","19-Jun","W","15-20 cm",37.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",1,"Summer",6,-63.78302863,6.660970393,1.38,"Original"
"357","X16S.19JuneCW125","19JuneCW1","CW","C",19,"June","19-Jun","W","25-30 cm",50.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",1,"Summer",6,-63.78302863,6.660970393,2.11,"Original"
"358","X16S.19JuneCW205","19JuneCW2","CW","C",19,"June","19-Jun","W","05-10 cm",42.44,709.2364999,63.97431805,238.2902491,437.5377249,0.8,0.1,5.3,0.7,6.04,NA,259000,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",1,"Summer",6,-63.78302863,6.660970393,0.65,"Original"
"359","X16S.19JuneCW215","19JuneCW2","CW","C",19,"June","19-Jun","W","15-20 cm",54.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",1,"Summer",6,-63.78302863,6.660970393,0.69,"Original"
"360","X16S.19JuneCW225","19JuneCW2","CW","C",19,"June","19-Jun","W","25-30 cm",66.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",1,"Summer",6,-63.78302863,6.660970393,1.69,"Original"
"361","X16S.19JuneCW305","19JuneCW3","CW","C",19,"June","19-Jun","W","05-10 cm",60.2,979.3627427,93.94432646,445.7736044,471.4047633,0.9,0.1,11.7,2.6,6.04,NA,4450000,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",1,"Summer",6,-63.78302863,6.660970393,0.64,"Original"
"362","X16S.19JuneCW315","19JuneCW3","CW","C",19,"June","19-Jun","W","15-20 cm",47.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592000,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",1,"Summer",6,-63.78302863,6.660970393,0.72,"Original"
"363","X16S.19JuneCW325","19JuneCW3","CW","C",19,"June","19-Jun","W","25-30 cm",61.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",1,"Summer",6,-63.78302863,6.660970393,1.31,"Original"
"364","X16S.19JunePD105","19JunePD1","PD","P",19,"June","19-Jun","D","05-10 cm",66.14,1014.349284,119.4201811,585.7819681,300.9543796,55.2,0.1,6.9,1.3,6.82,NA,NA,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",0.8,"Summer",6,-38.59469097,13.89673089,3.15,"Original"
"365","X16S.19JunePD115","19JunePD1","PD","P",19,"June","19-Jun","D","15-20 cm",77.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5140000,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",0.8,"Summer",6,-38.59469097,13.89673089,3.64,"Original"
"366","X16S.19JunePD125","19JunePD1","PD","P",19,"June","19-Jun","D","25-30 cm",81.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6100000,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",0.8,"Summer",6,-38.59469097,13.89673089,3.56,"Original"
"367","X16S.19JunePD205","19JunePD2","PD","P",19,"June","19-Jun","D","05-10 cm",66,1005.155961,102.9126905,490.2079476,250.8830651,41.2,0.1,6.4,1.2,6.82,NA,NA,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",0.8,"Summer",6,-38.59469097,13.89673089,3.36,"Original"
"368","X16S.19JunePD215","19JunePD2","PD","P",19,"June","19-Jun","D","15-20 cm",76.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",0.8,"Summer",6,-38.59469097,13.89673089,3.5,"Original"
"369","X16S.19JunePD225","19JunePD2","PD","P",19,"June","19-Jun","D","25-30 cm",79.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6720000,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",0.8,"Summer",6,-38.59469097,13.89673089,2.6,"Original"
"370","X16S.19JunePD305","19JunePD3","PD","P",19,"June","19-Jun","D","05-10 cm",63.93,1228.848262,167.8315508,650.3268717,393.6049465,74.2,0.1,9.4,1.4,6.82,NA,NA,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",0.8,"Summer",6,-38.59469097,13.89673089,3.66,"Original"
"371","X16S.19JunePD315","19JunePD3","PD","P",19,"June","19-Jun","D","15-20 cm",69.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",0.8,"Summer",6,-38.59469097,13.89673089,3.66,"Original"
"372","X16S.19JunePD325","19JunePD3","PD","P",19,"June","19-Jun","D","25-30 cm",76.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4040000,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",0.8,"Summer",6,-38.59469097,13.89673089,2.91,"Original"
"373","X16S.19JunePW105","19JunePW1","PW","P",19,"June","19-Jun","W","05-10 cm",82.61,1277.096296,133.2296296,638.462963,510.3018519,0.9,0.2,29.4,2.1,7.01,NA,6600000,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",0,"Summer",6,-2.940040314,1.74686631,2.36,"Original"
"374","X16S.19JunePW115","19JunePW1","PW","P",19,"June","19-Jun","W","15-20 cm",74.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16500000,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",0,"Summer",6,-2.940040314,1.74686631,3.37,"Original"
"375","X16S.19JunePW125","19JunePW1","PW","P",19,"June","19-Jun","W","25-30 cm",76.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81700000,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",0,"Summer",6,-2.940040314,1.74686631,2.23,"Original"
"376","X16S.19JunePW205","19JunePW2","PW","P",19,"June","19-Jun","W","05-10 cm",85.91,1904.502036,153.4763545,1172.466333,648.6830567,0.5,0.3,19.1,5.4,7.01,NA,1.03e+08,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",0,"Summer",6,-2.940040314,1.74686631,7.28,"Original"
"377","X16S.19JunePW215","19JunePW2","PW","P",19,"June","19-Jun","W","15-20 cm",75.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42500000,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",0,"Summer",6,-2.940040314,1.74686631,3.59,"Original"
"378","X16S.19JunePW225","19JunePW2","PW","P",19,"June","19-Jun","W","25-30 cm",74.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40400000,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",0,"Summer",6,-2.940040314,1.74686631,4.56,"Original"
"379","X16S.19JunePW305","19JunePW3","PW","P",19,"June","19-Jun","W","05-10 cm",81.9,1558.037631,129.0954704,938.3470383,518.4432056,2.4,0.2,15,2.7,7.01,NA,9660000,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",0,"Summer",6,-2.940040314,1.74686631,5.74,"Original"
"380","X16S.19JunePW315","19JunePW3","PW","P",19,"June","19-Jun","W","15-20 cm",74.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13200000,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",0,"Summer",6,-2.940040314,1.74686631,4.82,"Original"
"381","X16S.19JunePW325","19JunePW3","PW","P",19,"June","19-Jun","W","25-30 cm",79.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24e+08,19.79333333,2.756934309,69.21666667,9.136119426,1.603333333,4.057218627,"Drought",0,"Summer",6,-2.940040314,1.74686631,2.65,"Original"
"382","X16S.19OctCD105","19OctCD1","CD","C",19,"October","19-Oct","D","05-10 cm",34.41860465,458.8646261,51.0146821,334.6183277,118.1202563,1.4,0,10.5,0.2,4.69,2.63,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",1,"Autumn",10,-51.93669019,2.3907495,0,"Original"
"383","X16S.19OctCD115","19OctCD1","CD","C",19,"October","19-Oct","D","15-20 cm",31.05022831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",1,"Autumn",10,-51.93669019,2.3907495,2.03,"Original"
"384","X16S.19OctCD125","19OctCD1","CD","C",19,"October","19-Oct","D","25-30 cm",30.18867925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",1,"Autumn",10,-51.93669019,2.3907495,2.25,"Original"
"385","X16S.19OctCD205","19OctCD2","CD","C",19,"October","19-Oct","D","05-10 cm",23.68421053,202.3658889,13.92339459,84.68201528,107.3619657,0.4,0,3.5,0.1,4.69,2.63,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",1,"Autumn",10,-51.93669019,2.3907495,0.87,"Original"
"386","X16S.19OctCD215","19OctCD2","CD","C",19,"October","19-Oct","D","15-20 cm",25.46296296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",1,"Autumn",10,-51.93669019,2.3907495,0.82,"Original"
"387","X16S.19OctCD225","19OctCD2","CD","C",19,"October","19-Oct","D","25-30 cm",28.69198312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",1,"Autumn",10,-51.93669019,2.3907495,2.12,"Original"
"388","X16S.19OctCD305","19OctCD3","CD","C",19,"October","19-Oct","D","05-10 cm",35.3909465,348.2346293,33.06809806,211.5807141,102.1528662,0.8,0,15,0.2,4.69,2.63,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",1,"Autumn",10,-51.93669019,2.3907495,0.56,"Original"
"389","X16S.19OctCD315","19OctCD3","CD","C",19,"October","19-Oct","D","15-20 cm",24.77876106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",1,"Autumn",10,-51.93669019,2.3907495,1.32,"Original"
"390","X16S.19OctCD325","19OctCD3","CD","C",19,"October","19-Oct","D","25-30 cm",28.80658436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",1,"Autumn",10,-51.93669019,2.3907495,2.13,"Original"
"391","X16S.19OctCW105","19OctCW1","CW","C",19,"October","19-Oct","W","05-10 cm",49.64788732,394.5848697,36.56071202,109.1043865,266.5411316,0.3,0.1,3.7,0,5.85,10.31,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",0.129,"Autumn",10,-20.43495968,10.22462995,1.17,"Original"
"392","X16S.19OctCW115","19OctCW1","CW","C",19,"October","19-Oct","W","15-20 cm",37.01923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",0.129,"Autumn",10,-20.43495968,10.22462995,0.9,"Original"
"393","X16S.19OctCW125","19OctCW1","CW","C",19,"October","19-Oct","W","25-30 cm",61.36363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",0.129,"Autumn",10,-20.43495968,10.22462995,2.02,"Original"
"394","X16S.19OctCW205","19OctCW2","CW","C",19,"October","19-Oct","W","05-10 cm",56.2248996,454.9369354,28.20563194,137.4870404,335.0321691,0.4,0.1,10.2,0.4,5.85,10.31,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",0.129,"Autumn",10,-20.43495968,10.22462995,1.32,"Original"
"395","X16S.19OctCW215","19OctCW2","CW","C",19,"October","19-Oct","W","15-20 cm",39.67611336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",0.129,"Autumn",10,-20.43495968,10.22462995,1.51,"Original"
"396","X16S.19OctCW225","19OctCW2","CW","C",19,"October","19-Oct","W","25-30 cm",53.84615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",0.129,"Autumn",10,-20.43495968,10.22462995,2.29,"Original"
"397","X16S.19OctCW305","19OctCW3","CW","C",19,"October","19-Oct","W","05-10 cm",53.35968379,621.1458106,36.31135898,238.0245959,423.599451,2.4,0.2,68.3,1.3,5.85,10.31,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",0.129,"Autumn",10,-20.43495968,10.22462995,1.62,"Original"
"398","X16S.19OctCW315","19OctCW3","CW","C",19,"October","19-Oct","W","15-20 cm",40.22556391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",0.129,"Autumn",10,-20.43495968,10.22462995,1.13,"Original"
"399","X16S.19OctCW325","19OctCW3","CW","C",19,"October","19-Oct","W","25-30 cm",52.96442688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",0.129,"Autumn",10,-20.43495968,10.22462995,1.71,"Original"
"400","X16S.19OctPD105","19OctPD1","PD","P",19,"October","19-Oct","D","05-10 cm",63.43612335,634.8080921,52.29041539,317.0489121,378.2789067,48.6,0,1.1,0.6,6.71,0.28,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",0.194,"Autumn",10,-22.40185484,7.561727485,3.13,"Original"
"401","X16S.19OctPD115","19OctPD1","PD","P",19,"October","19-Oct","D","15-20 cm",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",0.194,"Autumn",10,-22.40185484,7.561727485,2.95,"Original"
"402","X16S.19OctPD125","19OctPD1","PD","P",19,"October","19-Oct","D","25-30 cm",80.93023256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",0.194,"Autumn",10,-22.40185484,7.561727485,3.02,"Original"
"403","X16S.19OctPD205","19OctPD2","PD","P",19,"October","19-Oct","D","05-10 cm",65.47085202,1014.057615,11.68972845,390.1051948,772.627863,96,0,1.2,0.6,6.71,0.28,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",0.194,"Autumn",10,-22.40185484,7.561727485,3.86,"Original"
"404","X16S.19OctPD215","19OctPD2","PD","P",19,"October","19-Oct","D","15-20 cm",76.24521073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",0.194,"Autumn",10,-22.40185484,7.561727485,3.64,"Original"
"405","X16S.19OctPD225","19OctPD2","PD","P",19,"October","19-Oct","D","25-30 cm",62.8458498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",0.194,"Autumn",10,-22.40185484,7.561727485,3.65,"Original"
"406","X16S.19OctPD305","19OctPD3","PD","P",19,"October","19-Oct","D","05-10 cm",63.47031963,626.3545354,28.90121681,337.9722345,303.9836283,124.7,0,1,0.6,6.71,0.28,NA,10.61612903,3.425970352,85.06451613,6.043925236,1.735483871,2.859434488,"Drought",0.194,"Autumn",10,-22.40185484,7.561727485,3.06,"Original"
